similarity,feature
0.5430827140808105,0
0.571173369884491,0
0.5373916029930115,0
0.6793133020401001,1
0.4869574308395386,0
0.5861170291900635,1
0.48561376333236694,0
0.5239676237106323,0
0.6723734736442566,1
0.8348866105079651,1
0.5113941431045532,0
0.49916112422943115,1
0.5273464322090149,1
0.5420626401901245,0
0.5061746835708618,0
0.6496027708053589,1
0.5626491904258728,0
0.6588263511657715,1
0.5085676908493042,0
0.5643524527549744,0
0.4913368821144104,0
0.7121677994728088,1
0.5274273157119751,1
0.4961113929748535,1
0.5786610841751099,1
0.6058287620544434,1
0.5260505676269531,0
0.5345117449760437,1
0.6177184581756592,1
0.4893721342086792,1
0.7239288091659546,1
0.5198469161987305,0
0.6549572944641113,1
0.6292105913162231,1
0.588240921497345,1
0.7473368644714355,1
0.523567795753479,1
0.6792610883712769,1
0.47705376148223877,0
0.6228653192520142,1
0.5647704601287842,0
0.5178350210189819,1
0.5730067491531372,1
0.49677640199661255,0
0.5343841314315796,0
0.5127204060554504,0
0.5611182451248169,0
0.5268104076385498,1
0.650337815284729,1
0.5450822710990906,0
0.6340303421020508,1
0.5407794713973999,0
0.5406452417373657,0
0.640705943107605,1
0.5659567713737488,0
0.6031160354614258,1
0.6698150038719177,1
0.5140101313591003,0
0.5279215574264526,0
0.4815152883529663,0
0.485576868057251,1
0.6574438810348511,1
0.6711325645446777,1
0.4664236903190613,0
0.5100184679031372,0
0.509158730506897,0
0.6194945573806763,1
0.5422835350036621,0
0.5467675924301147,0
0.5712097883224487,1
0.6018308401107788,1
0.5152890682220459,0
0.6541777849197388,1
0.498276948928833,0
0.5369051098823547,0
0.6106109023094177,1
0.6352999210357666,1
0.49399715662002563,0
0.5192571878433228,1
0.5167142152786255,1
0.6966664791107178,1
0.6093990802764893,1
0.6545573472976685,1
0.5183488130569458,0
0.4896787405014038,0
0.6052722334861755,1
0.5345157384872437,0
0.6242836713790894,1
0.6412688493728638,1
0.5131901502609253,0
0.5941243171691895,1
0.5742191076278687,1
0.5320091843605042,0
0.5299569368362427,0
0.5401654243469238,0
0.5039977431297302,0
0.48455578088760376,0
0.48026043176651,0
0.6984820365905762,1
0.6760722398757935,1
0.7286968231201172,1
0.598020076751709,1
0.562117338180542,1
0.4853858947753906,0
0.5495070815086365,0
0.5974735021591187,1
0.515694797039032,0
0.4981858730316162,0
0.5119746923446655,0
0.5206347703933716,0
0.6156993508338928,1
0.7052015066146851,1
0.4877097010612488,0
0.5057083368301392,0
0.5096721649169922,0
0.520679235458374,0
0.6487020254135132,1
0.5222889184951782,0
0.5368402004241943,1
0.6237800717353821,1
0.6170560121536255,1
0.6594774723052979,1
0.5925403237342834,1
0.5088492631912231,0
0.5946203470230103,1
0.5049911141395569,0
0.5940112471580505,1
0.6679638624191284,1
0.565514862537384,1
0.5551164150238037,1
0.5219069719314575,1
0.664185643196106,1
0.5336946249008179,0
0.4971497058868408,0
0.6183744668960571,1
0.5326018929481506,1
0.7191643714904785,1
0.49509620666503906,0
0.5168701410293579,0
0.5248541235923767,0
0.582203209400177,0
0.6846950054168701,1
0.6464961767196655,1
0.5047407150268555,1
0.6449978947639465,1
0.6486784219741821,1
0.5518916249275208,1
0.5139896869659424,0
0.5906473398208618,1
0.6196901202201843,1
0.5610809326171875,0
0.6791294813156128,1
0.510216236114502,0
0.5210850238800049,0
0.529294490814209,0
0.5406711101531982,0
0.5065266489982605,1
0.5448108911514282,0
0.6174609661102295,0
0.6484272480010986,1
0.5409058332443237,0
0.6100736856460571,1
0.6472796201705933,1
0.5504986643791199,0
0.6446888446807861,1
0.528871476650238,0
0.5074071884155273,0
0.5290123224258423,0
0.4838728904724121,1
0.6230990886688232,1
0.6249682903289795,1
0.5219644904136658,0
0.5965831279754639,1
0.5254398584365845,0
0.607100248336792,1
0.5117486715316772,0
0.6963114142417908,1
0.5184650421142578,0
0.537217915058136,0
0.6230787634849548,1
0.5604791641235352,1
0.5044548511505127,1
0.4813852906227112,0
0.556754469871521,1
0.6129871606826782,0
0.5108115077018738,0
0.6034876704216003,1
0.5447973012924194,0
0.5467880964279175,0
0.534448504447937,0
0.5611409544944763,0
0.5147410035133362,1
0.511355459690094,0
0.568637490272522,1
0.502764105796814,0
0.5284996032714844,0
0.4921073317527771,0
0.5595988035202026,0
0.5684158802032471,1
0.5335874557495117,0
0.5478048324584961,1
0.5761666893959045,1
0.5543233156204224,0
0.6060923337936401,1
0.6924532651901245,1
0.5324431657791138,0
0.5820027589797974,0
0.5136058330535889,0
0.5056349039077759,0
0.5732767581939697,1
0.5065535306930542,0
0.5317133665084839,0
0.6984792947769165,1
0.5336716175079346,0
0.5306515693664551,1
0.48639631271362305,0
0.5133966207504272,0
0.690916121006012,1
0.5425509214401245,0
0.6411628127098083,1
0.4954301118850708,0
0.4978458285331726,0
0.5908433198928833,1
0.5053906440734863,1
0.5957887172698975,0
0.5341647267341614,1
0.5524137616157532,1
0.5849742293357849,1
0.5244693756103516,0
0.7081219553947449,1
0.5520151853561401,0
0.510250449180603,0
0.4930155873298645,0
0.5213664770126343,0
0.6885844469070435,1
0.5528790950775146,0
0.5236891508102417,1
0.5237252712249756,0
0.5980230569839478,1
0.5576627254486084,0
0.5036574006080627,0
0.5099559426307678,0
0.5702677369117737,1
0.6535205841064453,1
0.5258013010025024,1
0.5815017223358154,1
0.5726526379585266,1
0.6421473026275635,1
0.6427468061447144,1
0.5128348469734192,0
0.4985899329185486,1
0.5481827259063721,0
0.5923413038253784,1
0.501937985420227,0
0.5090577006340027,0
0.6502816081047058,1
0.6637315154075623,1
0.509685754776001,0
0.5982365608215332,1
0.49784260988235474,0
0.6692211627960205,1
0.6462765336036682,1
0.5912033915519714,1
0.4950134754180908,1
0.5055614709854126,1
0.5494904518127441,1
0.5052605271339417,0
0.559622585773468,0
0.5141490697860718,0
0.5313686728477478,0
0.5481119155883789,0
0.5028195381164551,1
0.49040478467941284,0
0.5825226306915283,1
0.5440259575843811,0
0.5603363513946533,0
0.5772204995155334,1
0.4943055510520935,0
0.5745888948440552,0
0.5711715817451477,1
0.5122640132904053,0
0.4842913746833801,0
0.6540098190307617,1
0.5488103628158569,0
0.6141393184661865,1
0.5541739463806152,1
0.48870307207107544,0
0.5174545049667358,0
0.5503244996070862,1
0.7094910740852356,1
0.5855199098587036,1
0.7329542636871338,1
0.5115970373153687,0
0.5084083080291748,0
0.4977874755859375,0
0.6808336973190308,1
0.5526632070541382,1
0.6366894245147705,1
0.636201024055481,1
0.49179506301879883,0
0.6012388467788696,1
0.5831056833267212,1
0.6601294875144958,1
0.6468163132667542,1
0.4961545467376709,0
0.6341848373413086,1
0.5140767097473145,0
0.6375901699066162,1
0.7016066312789917,1
0.624169111251831,1
0.7219860553741455,1
0.5025694370269775,0
0.5584762096405029,1
0.518402099609375,0
0.5026649236679077,1
0.47626882791519165,1
0.6461237072944641,1
0.5349000692367554,1
0.6520017385482788,1
0.4979981780052185,0
0.4994947910308838,0
0.6252613067626953,1
0.5215597152709961,0
0.4932379722595215,0
0.513344407081604,0
0.5609173774719238,0
0.4917444586753845,0
0.6544462442398071,1
0.5518033504486084,0
0.49748969078063965,0
0.5116848349571228,0
0.5329208970069885,0
0.5469163060188293,1
0.5799356698989868,1
0.5889697670936584,1
0.5444049835205078,0
0.497592031955719,0
0.48687660694122314,0
0.532784104347229,0
0.6116938591003418,1
0.6007115244865417,1
0.49786919355392456,0
0.5667061805725098,1
0.6272115111351013,1
0.49754875898361206,0
0.6020247936248779,1
0.5487817525863647,0
0.5870106220245361,1
0.5739337205886841,1
0.679581880569458,1
0.5336840152740479,0
0.5151790976524353,1
0.6308900117874146,1
0.6927341818809509,1
0.5713430643081665,1
0.5170994997024536,0
0.6013094186782837,1
0.5520299077033997,1
0.5044026374816895,0
0.5968356728553772,1
0.6223861575126648,1
0.6306241750717163,1
0.5254065990447998,0
0.6961013078689575,1
0.5300765037536621,1
0.5289804935455322,0
0.5332851409912109,1
0.5272810459136963,1
0.5145971775054932,0
0.5647436380386353,0
0.5010571479797363,0
0.5122826099395752,0
0.5169470310211182,0
0.5589970946311951,1
0.5222573280334473,0
0.5768674612045288,1
0.5278229713439941,0
0.5389637351036072,1
0.6757891178131104,1
0.48574358224868774,0
0.5103384256362915,0
0.5978209972381592,1
0.5433139801025391,0
0.5110679864883423,0
0.502602756023407,0
0.6271966695785522,1
0.5304324626922607,0
0.5009192228317261,0
0.5210455656051636,0
0.5448954105377197,0
0.5234309434890747,0
0.5276920795440674,0
0.6333962678909302,1
0.6773166656494141,1
0.5256429314613342,0
0.5429587364196777,0
0.5526725649833679,0
0.5613369941711426,0
0.5380173921585083,0
0.553784966468811,1
0.5251027345657349,0
0.6070045828819275,0
0.5401642918586731,0
0.5191385746002197,0
0.626787543296814,1
0.5192655324935913,0
0.5286633968353271,0
0.5334973335266113,0
0.619647741317749,1
0.5487360954284668,0
0.5653015375137329,0
0.49775588512420654,1
0.5722460746765137,1
0.5149028301239014,0
0.6474147439002991,1
0.609505295753479,1
0.5057600736618042,0
0.6517784595489502,1
0.4976968765258789,1
0.6995459198951721,1
0.5087985992431641,0
0.5333855152130127,0
0.5522441864013672,0
0.5118156671524048,0
0.5189074277877808,0
0.49105191230773926,0
0.6073964238166809,1
0.4764866232872009,1
0.54742830991745,1
0.5942370891571045,1
0.47254258394241333,0
0.5629860162734985,0
0.6148989200592041,1
0.515044093132019,0
0.6506136059761047,0
0.5364844799041748,1
0.4985188841819763,0
0.49635493755340576,1
0.6267379522323608,1
0.7053231000900269,1
0.7069668173789978,1
0.5102840662002563,0
0.6429053544998169,1
0.5098728537559509,1
0.5031551718711853,0
0.5281554460525513,0
0.511845588684082,0
0.6263808608055115,1
0.5328638553619385,1
0.49144816398620605,1
0.5351661443710327,0
0.4905182719230652,0
0.5411908626556396,1
0.49042147397994995,0
0.5091289281845093,0
0.5575677156448364,0
0.5406777262687683,0
0.7057603597640991,1
0.5073882341384888,0
0.5224372148513794,1
0.49891358613967896,0
0.500700831413269,0
0.6184422373771667,1
0.4839707016944885,0
0.6683814525604248,1
0.4983345866203308,1
0.5203676223754883,0
0.550923228263855,0
0.5167654752731323,0
0.5301518440246582,0
0.5722802877426147,0
0.5109668970108032,1
0.5179436206817627,1
0.5353071689605713,0
0.5527052283287048,0
0.5264816284179688,0
0.5276241302490234,0
0.5995594263076782,1
0.6397615671157837,1
0.7219223976135254,1
0.6679210662841797,1
0.4998842477798462,1
0.5619398355484009,1
0.5033332109451294,0
0.6622442007064819,1
0.6349327564239502,1
0.5435470342636108,1
0.5072275996208191,0
0.5396031141281128,0
0.5165373086929321,0
0.5359296798706055,0
0.7221012115478516,1
0.6827719211578369,1
0.5185490846633911,0
0.5636123418807983,1
0.49903571605682373,0
0.5339778661727905,0
0.6038263440132141,1
0.5739506483078003,1
0.5153869390487671,0
0.5427156686782837,1
0.5812936425209045,1
0.5101354122161865,1
0.5528444051742554,0
0.5554155111312866,0
0.6702484488487244,1
0.6453098654747009,1
0.5036155581474304,0
0.5411583185195923,0
0.5098354816436768,1
0.5373916029930115,0
0.5384647846221924,0
0.8192130327224731,1
0.5134192705154419,0
0.72301185131073,1
0.5143337249755859,1
0.5121041536331177,0
0.68035489320755,1
0.5209921002388,1
0.5060935616493225,0
0.5719743967056274,1
0.6310075521469116,1
0.5403742790222168,0
0.5042135715484619,0
0.6464768648147583,1
0.5394656658172607,0
0.5218079090118408,0
0.6168293952941895,0
0.5337482690811157,0
0.5447104573249817,1
0.5820666551589966,1
0.5320859551429749,1
0.6305114030838013,1
0.4990689158439636,0
0.4883068799972534,0
0.5196982622146606,0
0.7432723045349121,1
0.6029338240623474,1
0.6653755307197571,1
0.534233808517456,0
0.5487510561943054,1
0.6078282594680786,1
0.5313880443572998,0
0.5263631343841553,0
0.7942390441894531,1
0.6139286756515503,1
0.5045199394226074,0
0.5759187340736389,1
0.6146399974822998,1
0.5387647151947021,1
0.6278396248817444,1
0.614264965057373,1
0.5074053406715393,0
0.573919415473938,0
0.7179827690124512,1
0.6056387424468994,1
0.62501060962677,1
0.5652416944503784,0
0.5342397689819336,1
0.4963015913963318,0
0.6154921054840088,1
0.47907525300979614,0
0.48274511098861694,0
0.5225038528442383,1
0.6259701251983643,1
0.5760889649391174,0
0.5409641861915588,0
0.543552041053772,0
0.5018672943115234,0
0.5335580110549927,0
0.5606687664985657,0
0.5145848393440247,0
0.5326954126358032,0
0.5059872269630432,0
0.5707526206970215,1
0.4936019778251648,0
0.5251975059509277,0
0.4938395023345947,0
0.5205996632575989,1
0.6628749370574951,1
0.5261425971984863,0
0.5383942127227783,1
0.5071211457252502,0
0.5166913270950317,0
0.597425639629364,0
0.6185088157653809,1
0.5019212961196899,0
0.5701733827590942,1
0.5386875867843628,0
0.5072522163391113,0
0.7804539799690247,1
0.5513042211532593,0
0.518963098526001,1
0.5211523771286011,1
0.5193241238594055,1
0.5675665736198425,1
0.5675345063209534,0
0.5273330807685852,1
0.5134089589118958,0
0.5734714269638062,1
0.6028608679771423,1
0.5876514911651611,1
0.5777718424797058,1
0.5371769666671753,0
0.5889711380004883,1
0.6982810497283936,1
0.5016521215438843,0
0.5377683639526367,0
0.49178940057754517,1
0.5506559610366821,1
0.49959784746170044,0
0.4924103021621704,1
0.5246884822845459,0
0.5298755168914795,1
0.48506659269332886,0
0.5750601291656494,1
0.6276345252990723,1
0.6289401054382324,1
0.5091689825057983,1
0.6175551414489746,1
0.511929988861084,0
0.5074020624160767,0
0.5378351807594299,0
0.5602967739105225,1
0.5186264514923096,0
0.6833644509315491,1
0.596790075302124,0
0.5087178945541382,0
0.4785650968551636,0
0.5104247331619263,0
0.587180495262146,0
0.6722875833511353,1
0.5657168030738831,1
0.6508166790008545,1
0.5945343375205994,1
0.5204060673713684,0
0.5306808948516846,0
0.5124208927154541,0
0.61399245262146,1
0.6534039974212646,1
0.5332611799240112,0
0.5120095610618591,0
0.5350384712219238,0
0.5433086156845093,0
0.5559842586517334,1
0.5653026103973389,0
0.49015480279922485,0
0.4954878091812134,0
0.603895902633667,1
0.49244624376296997,0
0.6414715051651001,1
0.741564154624939,1
0.6624901294708252,1
0.5085564851760864,0
0.5054044723510742,0
0.5101693272590637,0
0.5228105783462524,1
0.5001335144042969,1
0.5144491791725159,0
0.5787889957427979,1
0.5387263298034668,0
0.5199641585350037,0
0.5366679430007935,1
0.6358762979507446,1
0.5816968679428101,0
0.5527114868164062,1
0.6058955192565918,0
0.6179975271224976,1
0.49510079622268677,1
0.502698540687561,1
0.5017068386077881,0
0.518011212348938,1
0.635715126991272,1
0.5347635746002197,0
0.5027340650558472,0
0.6650208234786987,1
0.5367811322212219,1
0.4974467158317566,0
0.5393074750900269,1
0.6519465446472168,1
0.5761197209358215,1
0.6370681524276733,1
0.6376407146453857,1
0.581169843673706,1
0.625889003276825,1
0.6500186920166016,1
0.6280987858772278,1
0.5299321413040161,0
0.5420862436294556,0
0.4732778072357178,1
0.5192754864692688,0
0.5142203569412231,0
0.547311544418335,1
0.5213487148284912,0
0.4933614134788513,0
0.5036366581916809,0
0.6455577611923218,1
0.47845369577407837,0
0.5108706951141357,1
0.6729753017425537,1
0.5956557989120483,1
0.4880947470664978,0
0.5756959915161133,1
0.5659831166267395,1
0.5597786903381348,0
0.708478569984436,1
0.6300807595252991,1
0.5603029727935791,0
0.70912766456604,1
0.6117749214172363,1
0.6880456209182739,1
0.5406181812286377,1
0.5153627395629883,0
0.5291503667831421,0
0.6121985912322998,0
0.5108116269111633,0
0.5149068832397461,0
0.5923415422439575,1
0.5906982421875,1
0.508358359336853,0
0.5173242092132568,0
0.5119497776031494,0
0.5098602175712585,0
0.5378392934799194,0
0.5382006764411926,0
0.7393537163734436,1
0.5061788558959961,0
0.52784264087677,0
0.5099203586578369,1
0.5380724668502808,0
0.6106913685798645,1
0.5369937419891357,0
0.6044142246246338,0
0.5104652643203735,0
0.7382235527038574,1
0.6495934724807739,1
0.5008543729782104,0
0.5142450332641602,0
0.5198065042495728,0
0.5543067455291748,0
0.5571342706680298,0
0.6141633987426758,0
0.5208523869514465,0
0.5234986543655396,0
0.6480607390403748,1
0.49810224771499634,0
0.5133329629898071,0
0.5982866883277893,1
0.6074185371398926,1
0.5111939311027527,1
0.5428668856620789,0
0.5318267345428467,0
0.5260018110275269,0
0.49539047479629517,0
0.6717525720596313,1
0.5178192853927612,0
0.5064218640327454,1
0.7123497724533081,1
0.5423716902732849,1
0.5905101299285889,1
0.5176243782043457,0
0.7219434976577759,1
0.5118391513824463,0
0.6321092844009399,1
0.5098729133605957,0
0.4848923683166504,0
0.4990372061729431,0
0.5206378102302551,0
0.5383654832839966,1
0.6133370399475098,1
0.5139520168304443,1
0.5550224781036377,1
0.699873149394989,1
0.5727831125259399,1
0.5088492631912231,0
0.6301848888397217,1
0.6592873334884644,1
0.5245947241783142,0
0.5259525775909424,0
0.5368002653121948,0
0.5198466181755066,0
0.5959063768386841,1
0.7376676797866821,1
0.4792759418487549,0
0.6554012298583984,1
0.5439568758010864,1
0.5509719848632812,0
0.5845234394073486,1
0.5069462060928345,0
0.5027925372123718,0
0.6396507620811462,1
0.5181576013565063,0
0.6272169351577759,1
0.5473507642745972,1
0.5159162282943726,1
0.7618004083633423,1
0.6744170784950256,1
0.5151393413543701,0
0.6170814633369446,1
0.7335485219955444,1
0.5313986539840698,0
0.5278048515319824,0
0.5497531890869141,0
0.506455659866333,0
0.5372534990310669,1
0.5242323875427246,0
0.6026244163513184,1
0.6368229389190674,1
0.5717558860778809,1
0.4948502779006958,0
0.6365565061569214,1
0.49849772453308105,0
0.5374638438224792,0
0.7071269750595093,1
0.5157065391540527,0
0.7367028594017029,1
0.5270680785179138,1
0.665783166885376,1
0.5862736701965332,1
0.5654706954956055,0
0.6427437663078308,1
0.6698343753814697,1
0.6110367774963379,0
0.5307470560073853,0
0.6295713782310486,1
0.5056068301200867,1
0.5644435882568359,0
0.5772683620452881,0
0.5152140855789185,0
0.5223101377487183,0
0.5382522344589233,0
0.6952183246612549,1
0.6508021354675293,1
0.494428813457489,0
0.5395607948303223,0
0.5495785474777222,0
0.6254650354385376,1
0.5823885202407837,1
0.5994515419006348,1
0.6577156186103821,1
0.5034104585647583,0
0.5362738370895386,0
0.5204929113388062,0
0.6502386331558228,1
0.5292819738388062,0
0.6269323825836182,1
0.7868018746376038,1
0.6169023513793945,1
0.6180385947227478,1
0.559352695941925,1
0.524527907371521,1
0.5985881686210632,1
0.5375921130180359,0
0.5416444540023804,0
0.4809892773628235,0
0.5397270917892456,0
0.519070565700531,0
0.46985137462615967,1
0.6429257392883301,1
0.49728912115097046,1
0.7382597923278809,1
0.5478245615959167,1
0.5970631837844849,1
0.6838852167129517,1
0.5099356174468994,0
0.5190414190292358,1
0.629980206489563,1
0.6365233659744263,1
0.5213566422462463,0
0.5229504108428955,0
0.49440813064575195,0
0.5039370059967041,0
0.5401104092597961,1
0.48794859647750854,0
0.5176679491996765,0
0.4879642724990845,0
0.7422322034835815,1
0.5325727462768555,1
0.4791221022605896,0
0.5223243236541748,0
0.5211067199707031,0
0.5343440175056458,0
0.500129222869873,0
0.6107383370399475,1
0.6636215448379517,1
0.5332751870155334,0
0.6365219354629517,1
0.5224665403366089,0
0.5076755285263062,0
0.5083739757537842,1
0.5419619083404541,1
0.499748170375824,0
0.5367294549942017,0
0.6296547055244446,1
0.6047559976577759,0
0.5275284051895142,0
0.49791598320007324,0
0.48169243335723877,0
0.5468305349349976,0
0.5935806035995483,1
0.5896322727203369,1
0.4824056625366211,0
0.5299635529518127,0
0.49698948860168457,0
0.5131967067718506,0
0.5521798133850098,0
0.5821946859359741,1
0.5287879705429077,0
0.5048466324806213,1
0.5239900350570679,0
0.565196692943573,0
0.509897768497467,0
0.5039829611778259,1
0.5532234907150269,1
0.5117127895355225,0
0.5591766834259033,1
0.5888834595680237,0
0.5323269367218018,0
0.5196911096572876,0
0.4976835250854492,0
0.554984450340271,1
0.5534316301345825,0
0.493045449256897,0
0.5123229622840881,1
0.6662375330924988,1
0.5599654912948608,1
0.6528801918029785,1
0.5761606693267822,1
0.49444395303726196,0
0.5000693798065186,0
0.5183484554290771,0
0.5219968557357788,1
0.5143935680389404,1
0.4923686385154724,0
0.48665833473205566,1
0.5438532829284668,1
0.5062557458877563,0
0.6064976453781128,0
0.5786238312721252,1
0.6070969700813293,1
0.5521447062492371,0
0.5378494262695312,1
0.508135974407196,0
0.48413175344467163,0
0.5078247785568237,0
0.5291492342948914,0
0.5130500793457031,0
0.7001322507858276,1
0.5498833060264587,0
0.5130777955055237,0
0.5849461555480957,1
0.5017789602279663,0
0.5168098211288452,0
0.6179912090301514,1
0.5148158073425293,0
0.7310221791267395,1
0.538513720035553,0
0.6407878398895264,0
0.631152331829071,1
0.523284912109375,0
0.5651726722717285,1
0.5187190175056458,0
0.5187273621559143,1
0.5044065713882446,0
0.49106794595718384,0
0.5847101807594299,1
0.504791259765625,0
0.6399717330932617,0
0.7100707292556763,1
0.5296816825866699,0
0.5193121433258057,0
0.5909744501113892,0
0.531158447265625,1
0.6106777787208557,1
0.5017646551132202,0
0.7168936729431152,1
0.5096685886383057,0
0.5028943419456482,0
0.5111429691314697,1
0.6199173927307129,1
0.6319566369056702,1
0.5629069209098816,0
0.6045312881469727,1
0.666252613067627,1
0.6345486640930176,1
0.48075729608535767,0
0.6501768827438354,1
0.6145409345626831,1
0.6278603672981262,1
0.4977062940597534,1
0.5019681453704834,0
0.5257366895675659,0
0.6437201499938965,1
0.5781925916671753,0
0.5900893211364746,1
0.5061622858047485,0
0.528367280960083,0
0.5507857203483582,0
0.5108660459518433,0
0.5843969583511353,1
0.579376220703125,0
0.5986616611480713,0
0.4883156418800354,0
0.5290966033935547,0
0.5416818261146545,1
0.5097166299819946,0
0.5548490881919861,0
0.5120728015899658,0
0.5291175842285156,1
0.5947247743606567,1
0.5401788949966431,0
0.5102722644805908,1
0.5293244123458862,0
0.6599427461624146,1
0.5747793912887573,0
0.6475861072540283,1
0.6805496215820312,1
0.6506503820419312,1
0.4877246618270874,0
0.5201607346534729,1
0.4876311421394348,0
0.5051321983337402,0
0.5870871543884277,1
0.6381596922874451,1
0.6572413444519043,1
0.5049673318862915,0
0.6191222071647644,1
0.5030663013458252,0
0.46848487854003906,0
0.5028920769691467,1
0.5472735166549683,0
0.5096875429153442,0
0.5064202547073364,0
0.6155201196670532,1
0.5649505853652954,0
0.5202564001083374,0
0.5136357545852661,1
0.550247073173523,1
0.7726366519927979,1
0.6869252920150757,1
0.5599149465560913,1
0.5217714309692383,0
0.5274115800857544,0
0.5492581129074097,0
0.5113206505775452,0
0.5226109027862549,1
0.6103624701499939,1
0.5716511011123657,0
0.5561619997024536,1
0.48671209812164307,0
0.5389190912246704,0
0.5121431350708008,0
0.5086401104927063,0
0.6142566204071045,1
0.6485816240310669,1
0.6697946786880493,1
0.6134728193283081,1
0.5494931936264038,1
0.5915818214416504,1
0.5156006813049316,0
0.5462673902511597,1
0.590840220451355,1
0.638343095779419,1
0.5076260566711426,1
0.5829629898071289,0
0.5132880210876465,0
0.5531916618347168,0
0.537664532661438,0
0.5636444091796875,0
0.6393740177154541,1
0.5323381423950195,0
0.5937843322753906,0
0.626971960067749,1
0.561157763004303,1
0.6432399153709412,1
0.5233316421508789,1
0.5444039106369019,0
0.5226341485977173,1
0.5017598867416382,0
0.5165517330169678,0
0.6206681728363037,1
0.5360168218612671,0
0.5240970849990845,0
0.6579412817955017,1
0.5744649171829224,1
0.5089797973632812,0
0.5407160520553589,0
0.5022270083427429,0
0.5289144515991211,1
0.5151121020317078,0
0.6749044060707092,1
0.5556830167770386,1
0.5239439606666565,0
0.5088165998458862,0
0.5680724382400513,1
0.5287474393844604,0
0.51090407371521,0
0.4783926010131836,0
0.7230533361434937,1
0.56960129737854,1
0.5678067207336426,1
0.5203343033790588,0
0.521761953830719,0
0.5054243803024292,0
0.5988497734069824,1
0.5159063339233398,0
0.4934269189834595,0
0.6437780261039734,1
0.4865591526031494,0
0.5235893130302429,0
0.6277333498001099,1
0.6390272378921509,1
0.6217575669288635,1
0.5274163484573364,0
0.5348222255706787,0
0.49257051944732666,0
0.5631239414215088,1
0.5814926624298096,1
0.5192065238952637,0
0.533075213432312,0
0.5517299175262451,1
0.6318174600601196,1
0.49934595823287964,1
0.5884525775909424,1
0.5266492962837219,0
0.5163912773132324,0
0.5283074378967285,0
0.534723162651062,1
0.5152638554573059,0
0.5305674076080322,0
0.7166944742202759,1
0.5152528285980225,0
0.5093331933021545,1
0.5080861449241638,0
0.5660067200660706,0
0.5505722761154175,0
0.6599563360214233,1
0.5186063051223755,0
0.6154741048812866,1
0.5402542948722839,1
0.7230035066604614,1
0.670757532119751,1
0.5115646719932556,0
0.5472404956817627,1
0.5026856660842896,0
0.5098498463630676,0
0.5232328176498413,0
0.5937104225158691,1
0.5711029767990112,1
0.5831690430641174,1
0.6674419045448303,1
0.7207562327384949,1
0.5079251527786255,0
0.5286496877670288,1
0.578656792640686,1
0.5657613277435303,1
0.5294269919395447,0
0.6533224582672119,1
0.6077712774276733,1
0.5304335355758667,0
0.5388628244400024,0
0.5369663238525391,0
0.5498141646385193,0
0.520960807800293,0
0.5727139711380005,1
0.5327575206756592,1
0.502271294593811,0
0.6335903406143188,1
0.5714185237884521,0
0.5119273066520691,0
0.5292000770568848,0
0.6059998273849487,0
0.5673507452011108,0
0.48912858963012695,0
0.5829726457595825,1
0.497308611869812,0
0.4961198568344116,0
0.5523971319198608,1
0.6363238096237183,1
0.5880212783813477,1
0.5357729196548462,0
0.5663229823112488,1
0.5300002098083496,1
0.6031294465065002,1
0.4679678678512573,0
0.6597234010696411,1
0.6034636497497559,1
0.5531882047653198,1
0.5258207321166992,1
0.4938291311264038,0
0.49955224990844727,1
0.558650016784668,0
0.6106157898902893,1
0.5481512546539307,1
0.628803014755249,1
0.5056227445602417,0
0.6966142654418945,1
0.5798311829566956,0
0.5192692875862122,1
0.5412675142288208,0
0.5932515859603882,1
0.6232500076293945,1
0.6546494960784912,1
0.5228191614151001,0
0.498751163482666,0
0.5621440410614014,0
0.4887480139732361,0
0.500116229057312,0
0.4996263384819031,0
0.5484319925308228,0
0.604508101940155,1
0.736559271812439,1
0.7172002792358398,1
0.5539768934249878,0
0.5324794054031372,0
0.5325698852539062,0
0.5084376335144043,0
0.459092915058136,0
0.5876966714859009,0
0.6361686587333679,1
0.5866208672523499,1
0.586087703704834,1
0.5343934297561646,0
0.5571997165679932,0
0.6890770196914673,1
0.45556944608688354,0
0.5847949981689453,1
0.4818859100341797,1
0.5135437846183777,0
0.6467729806900024,1
0.7154006958007812,1
0.5063468217849731,0
0.496016263961792,0
0.5285834074020386,0
0.5328372716903687,0
0.5887798070907593,1
0.56733238697052,0
0.5550240874290466,1
0.4898619055747986,0
0.6428779363632202,1
0.5513241291046143,1
0.5711456537246704,1
0.6510761976242065,1
0.6222635507583618,1
0.5400675535202026,1
0.5461767911911011,0
0.48731112480163574,0
0.5175118446350098,1
0.5769672989845276,0
0.6846627593040466,1
0.6026912331581116,1
0.549095630645752,1
0.5106345415115356,0
0.700488805770874,1
0.5582627058029175,1
0.5279607772827148,0
0.5484639406204224,1
0.6640899181365967,1
0.5268794298171997,1
0.5422429442405701,0
0.5415960550308228,0
0.5127795934677124,0
0.49549585580825806,0
0.67307049036026,1
0.6256189346313477,1
0.4936332106590271,0
0.5071955919265747,0
0.6361918449401855,1
0.769986629486084,1
0.5008302927017212,0
0.4892188310623169,0
0.5075331926345825,0
0.7052289843559265,1
0.5519437789916992,0
0.6408516764640808,1
0.5157707929611206,0
0.5738188028335571,0
0.6693904399871826,0
0.552897572517395,0
0.5532773733139038,0
0.46925854682922363,0
0.5308374762535095,0
0.6735212802886963,1
